Data,Year
2.951162628407858,1980-03-02
2.9511433956890465,1980-03-10
2.951124172059296,1980-03-16
2.9511049575177593,1980-03-28
2.9510857520635914,1980-03-30
2.951066555695946,1980-04-01
2.951047368413978,1980-04-07
2.951028190216841,1980-04-22
2.9510090211036895,1980-04-27
2.950989861073677,1980-05-04
2.9509707101259584,1980-05-13
2.950951568259687,1980-05-16
2.9509324354740185,1980-06-04
2.9509133117681055,1980-06-28
2.9508941971411025,1980-07-07
2.950875091592164,1980-07-30
2.9508559951204445,1980-09-02
2.950836907725097,1980-09-14
2.9508178294052767,1980-09-15
2.9507987601601378,1980-09-18
2.9507796999888334,1980-09-21
2.950760648890519,1980-09-26
2.9507416068643475,1980-10-03
2.950722573909474,1980-10-04
2.950703550025052,1980-10-28
2.950684535210236,1980-11-21
2.9506655294641804,1980-12-17
2.950646532786039,1980-12-18
2.950627545174966,1980-12-20
2.9506085666301156,1981-01-04
2.950589597150642,1981-01-25
2.950570636735699,1981-02-04
2.9505516853844416,1981-03-12
2.9505327430960233,1981-03-15
2.950513809869598,1981-03-20
2.9504948857043205,1981-03-24
2.950475970599345,1981-04-10
2.950457064553825,1981-04-25
2.950438167566915,1981-05-01
2.9504192796377695,1981-05-23
2.950400400765542,1981-06-17
2.9503815309493873,1981-06-26
2.950362670188459,1981-07-01
2.9503438184819117,1981-07-11
2.950324975828899,1981-08-08
2.950306142228576,1981-09-23
2.950287317680096,1981-09-29
2.9502685021826136,1981-10-18
2.9502496957352826,1981-10-31
2.9502308983372574,1981-11-11
2.9502121099876923,1981-12-03
2.950193330685741,1981-12-22
2.950174560430558,1982-01-24
2.9501557992212977,1982-01-27
2.9501370470571135,1982-02-18
2.9501183039371606,1982-02-20
2.950099569860592,1982-02-23
2.9500808448265627,1982-02-26
2.950062128834227,1982-03-11
2.950043421882738,1982-05-09
2.9500247239712505,1982-05-15
2.950006035098919,1982-07-01
2.949987355264897,1982-08-01
2.9499686844683395,1982-08-05
2.9499500227084,1982-08-19
2.9499313699842324,1982-09-13
2.9499127262949916,1982-09-30
2.9498940916398313,1982-10-09
2.949875466017906,1982-10-19
2.9498568494283695,1982-10-22
2.949838241870376,1982-10-23
2.9498196433430794,1982-11-08
2.949801053845635,1982-11-25
2.9497824733771956,1982-12-03
2.949763901936916,1982-12-06
2.9497453395239503,1982-12-25
2.949726786137453,1983-02-20
2.9497082417765776,1983-02-22
2.949689706440479,1983-03-12
2.94967118012831,1983-03-13
2.949652662839226,1983-03-22
2.949634154572381,1983-03-30
2.9496156553269293,1983-04-11
2.9495971651020243,1983-04-12
2.949578683896821,1983-04-14
2.949560211710473,1983-04-17
2.9495417485421345,1983-04-19
2.9495232943909597,1983-04-20
2.9495048492561033,1983-05-02
2.9494864131367184,1983-05-15
2.9494679860319604,1983-06-19
2.9494495679409822,1983-06-23
2.949431158862939,1983-06-25
2.9494127587969845,1983-07-18
2.949394367742273,1983-08-20
2.9493759856979582,1983-08-21
2.949357612663195,1983-09-08
2.9493392486371364,1983-09-10
2.949320893618938,1983-09-12
2.9493025476077532,1983-09-17
2.949284210602736,1983-09-29
2.9492658826030413,1983-10-10
2.9492475636078224,1983-10-27
2.9492292536162337,1983-10-31
2.9492109526274297,1983-11-03
2.9491926606405645,1983-11-12
2.9491743776547916,1983-12-29
2.949156103669266,1984-01-03
2.9491378386831415,1984-01-21
2.9491195826955723,1984-02-02
2.9491013357057123,1984-02-07
2.949083097712716,1984-03-07
2.9490648687157375,1984-03-15
2.949046648713931,1984-03-18
2.9490284377064504,1984-04-10
2.9490102356924504,1984-05-01
2.948992042671084,1984-05-04
2.948973858641507,1984-05-10
2.948955683602872,1984-05-26
2.948937517554334,1984-06-15
2.948919360495047,1984-07-18
2.9489012124241656,1984-08-30
2.948883073340843,1984-09-09
2.9488649432442346,1984-09-13
2.9488468221334934,1984-09-14
2.9488287100077737,1984-09-23
2.9488106068662305,1984-09-28
2.948792512708017,1984-10-15
2.948774427532288,1984-10-19
2.9487563513381976,1984-10-22
2.9487382841248992,1984-11-13
2.948720225891548,1984-11-27
2.9487021766372976,1984-12-02
2.9486841363613023,1984-12-13
2.9486661050627165,1984-12-22
2.948648082740694,1984-12-26
2.9486300693943885,1985-01-05
2.9486120650229553,1985-02-13
2.9485940696255475,1985-02-14
2.94857608320132,1985-02-28
2.948558105749427,1985-03-13
2.948540137269022,1985-04-08
2.9485221777592594,1985-04-20
2.9485042272192934,1985-06-08
2.9484862856482783,1985-06-10
2.9484683530453686,1985-06-22
2.9484504294097174,1985-08-13
2.94843251474048,1985-10-01
2.9484146090368095,1985-10-15
2.948396712297861,1985-11-01
2.948378824522788,1985-11-03
2.9483609457107454,1985-11-19
2.9483430758608864,1985-12-06
2.9483252149723658,1985-12-11
2.9483073630443375,1985-12-21
2.948289520075956,1985-12-23
2.948271686066375,1986-01-04
2.948253861014749,1986-02-26
2.948236044920232,1986-03-05
2.9482182377819783,1986-03-08
2.948200439599142,1986-03-12
2.948182650370877,1986-03-25
2.9481648700963374,1986-04-01
2.948147098774678,1986-04-14
2.9481293364050525,1986-04-18
2.948111582986615,1986-04-20
2.94809383851852,1986-04-21
2.9480761029999214,1986-04-28
2.9480583764299735,1986-05-05
2.9480406588078303,1986-05-06
2.948022950132646,1986-05-09
